pool_id,project,project_name,chain,symbol,tvl_usd,current_apy,apy_base,apy_reward,stablecoin
747c1d2a-c668-4682-b9f9-296708a3dd90,lido,Lido,Ethereum,STETH,25675365985,2.531,2.531,,False
db678df9-3281-4bc2-a8bb-01160ffd6d48,aave-v3,Aave V3,Ethereum,WEETH,6621094096,0.0002,0.0002,,False
d8c4eff5-c8a9-46fc-a888-057c4c668e72,sky-lending,Sky Lending,Ethereum,SUSDS,4393280572,4,,,True
d4b3c522-6127-4b89-bedf-83641cdcd2eb,rocket-pool,Rocket Pool,Ethereum,RETH,3959468588,2.26123,2.26123,,False
e6435aae-cbe9-4d26-ab2c-a4d533db9972,aave-v3,Aave V3,Ethereum,WSTETH,3819861503,0.00989,0.00989,,False
7e382157-b1bc-406d-b17b-facba43b716e,aave-v3,Aave V3,Ethereum,WBTC,3705323850,0.00665,0.00665,,False
e880e828-ca59-4ec6-8d4f-27182a4dc23d,aave-v3,Aave V3,Ethereum,WETH,2461977923,1.25826,1.25826,,False
f981a304-bb6c-45b8-b0c5-fd2f515ad23a,aave-v3,Aave V3,Ethereum,USDT,2208570850,2.38103,2.38103,,True
b1986007-81f3-4150-9565-94d5a4066ce4,aave-v3,Aave V3,Ethereum,CBBTC,1774017740,0.00195,0.00195,,False
0e7d0722-9054-4907-8593-567b353c0900,jito-liquid-staking,Jito LST,Solana,JITOSOL,1754143577,5.6,5.6,,False
aa70268e-4b52-42bf-a116-608b370f9501,aave-v3,Aave V3,Ethereum,USDC,1136602119,3.11026,3.11026,,True
51d2f8d4-1fb5-4f6b-938b-e9cd17ca1ceb,sky-lending,Sky Lending,Ethereum,WETH,988886495,0,,,False
29932dea-cd71-44c3-95bd-3e1525f4e3dd,aave-v3,Aave V3,Ethereum,SUSDE,782384403,0,0,,True
54600482-cfb9-4dd9-a73b-342cffd4644a,sky-lending,Sky Lending,Ethereum,WETH,743066556,0,,,False
e043585f-923f-4009-934f-005232f34a27,aave-v3,Aave V3,Ethereum,OSETH,460818554,0,0,,False
d3be212c-f337-40e2-87fc-fb636a3de38f,aave-v3,Aave V3,Ethereum,RSETH,448859189,0,0,,False
c1ca08e4-d618-415e-ad63-fcec58705469,compound-v3,Compound V3,Ethereum,WBTC,431773335,0,,,False
85fc6934-c94d-4ebe-9c60-66beb363669f,aave-v3,Aave V3,Ethereum,RLUSD,400009223,0.95202,0.95202,,True
eaece65e-ffb2-4631-a95e-7f267cb2f1ba,kamino-lend,Kamino Lend,Solana,PYUSD,361911592,0.42804,0.42804,,True
d541708e-1283-4feb-bc7a-457fc5f8db2c,aave-v3,Aave V3,Ethereum,WSTETH,351764212,0.03412,0.03412,,False
ccc467d1-bdf5-4062-81cd-7aed7dd9050b,sky-lending,Sky Lending,Ethereum,WSTETH,331720620,0,,,False
21e1ac8a-b3aa-4576-9506-0b40137721a0,aave-v3,Aave V3,Ethereum,USDE,329787507,1.56566,1.56566,,True
8050b953-0e00-4658-9cad-af0647185a6b,aave-v3,Aave V3,Ethereum,PT-SUSDE-5FEB2026,313677801,0,0,,False
c8a24fee-ec00-4f38-86c0-9f6daebc4225,sky-lending,Sky Lending,Ethereum,DAI,284385709,1.25,,,True
89bc7c4c-d71c-435c-ab28-56c803d51320,aave-v3,Aave V3,Base,CBBTC,281306722,0.05043,0.05043,,False
b7444791-ecab-4bc4-85dc-9eb351064d98,aave-v3,Aave V3,Ethereum,LBTC,272866942,0,0,,False
ff2a68af-030c-4697-b0a1-b62a738eaef0,aave-v3,Aave V3,Ethereum,SGHO,262076160,5.30955,,,True
3df9ffeb-8c72-438c-a9ae-026488d8f2b2,aave-v3,Aave V3,Arbitrum,WEETH,247613599,2e-05,2e-05,,False
f0131970-afac-4835-b22c-520f192e01d5,aave-v3,Aave V3,Base,WEETH,246654075,4e-05,4e-05,,False
9afa50b4-4cc0-43b8-914a-34d17066a3b6,aave-v3,Aave V3,Arbitrum,RSETH,238968509,0,0,,False
7c5e69a4-2430-4fa2-b7cb-857f79d7d1bf,aave-v3,Aave V3,Arbitrum,WBTC,214648198,0.02818,0.02818,,False
f8971721-005b-4a8f-b743-584a30d362a9,curve-dex,Curve,Ethereum,CRVUSD-CBBTC,205454775,0,0,0,False
1da10c92-fd2e-4506-a4d1-8c8fa22ff744,kamino-lend,Kamino Lend,Solana,JITOSOL,202748952,9e-05,9e-05,,False
e705187b-da56-463d-a429-4e17bfb7e0d4,kamino-lend,Kamino Lend,Solana,JUPSOL,193479082,3e-05,3e-05,,False
7ee6c38b-ac42-4388-88dc-389140276cf8,aave-v3,Aave V3,Ethereum,AAVE,187747883,0,0,,False
b847133f-f5d5-4692-b74e-d815d51988fc,aave-v3,Aave V3,Ethereum,LINK,169557185,0.01634,0.01634,,False
25171c4c-1877-449a-9f88-45a9f153ee31,curve-dex,Curve,Ethereum,DAI-USDC-USDT,167254449,8e-05,0,8e-05,True
a79fdd93-2747-43ee-bf53-0c372192964d,aave-v3,Aave V3,Ethereum,SYRUPUSDT,166184584,0,0,,True
1accaa9f-f4fa-4063-9502-1733ed8e4832,kamino-lend,Kamino Lend,Solana,DSOL,162877280,0,0,,True
d118f505-e75f-4152-bad3-49a2dc7482bf,aave-v3,Aave V3,Ethereum,PYUSD,161221748,1.9657,1.9657,,True
d2141a59-c199-4be7-8d4b-c8223954836b,kamino-lend,Kamino Lend,Solana,USDC,159422183,2.49033,2.49033,,True
c4f1e434-3386-4f48-b0ac-dc89782dfa55,aave-v3,Aave V3,Ethereum,TBTC,146476124,0.00228,0.00228,,False
3c39fe6d-1c5c-4346-ad45-5ad28548d91b,aave-v3,Aave V3,Ethereum,PT-USDE-5FEB2026,144809941,0,0,,False
072f6554-daa7-4708-80ba-371b896a89db,compound-v3,Compound V3,Ethereum,WETH,143172978,0,,,False
57d30b9c-fc66-4ac2-b666-69ad5f410cce,curve-dex,Curve,Ethereum,ETH-STETH,131179843,1.35,1.35,0,False
ec8af777-6c9e-440a-9a3d-355f556baa04,kamino-lend,Kamino Lend,Solana,CBBTC,118112773,0.00048,0.00048,,False
f1a22245-a1f1-4389-8ff2-dde4914b272d,aave-v3,Aave V3,Ethereum,RETH,116416874,2e-05,2e-05,,False
7a950566-436e-4399-9e32-e92260a3e42d,aave-v3,Aave V3,Ethereum,TETH,113047301,0,0,,False
d2fa07c7-dd34-4d97-bc85-02a3425e25f4,compound-v3,Compound V3,Ethereum,RSETH,112825628,0,,,False
fa55aa2b-e244-4ce4-ab00-9e96b39df32b,euler-v2,Euler V2,Ethereum,PYUSD,108102023,8.4185,1.84324,6.57526,True
e62bcb01-ed4c-4ec9-8cfa-e86e7ccf7688,aave-v3,Aave V3,Arbitrum,WSTETH,104863915,0.00026,0.00026,,False
21320dfc-69d0-40c7-a224-7bead1fb576e,aave-v3,Aave V3,Arbitrum,EZETH,103758569,0,0,,False
7107ba03-3c1e-407c-a98c-8d298f6f06f0,curve-dex,Curve,Ethereum,CRVUSD-WBTC,102888237,0.01,0.01,0,False
0827aa12-5831-47f0-b5ba-549294a2032b,compound-v3,Compound V3,Ethereum,WBTC,102761489,0,,,False
66bbe7c0-f052-4d63-9d0f-2a47e283d3cd,curve-dex,Curve,Ethereum,PYUSD-USDS,99993449,0.04,0.04,0,True
0208091c-ac2f-4918-9807-82c721142905,curve-dex,Curve,Ethereum,CRVUSD-TBTC,99875926,0.01,0.01,0,False
73e933a7-73b2-43ec-b1e9-d5d1d42ce2de,euler-v2,Euler V2,Ethereum,RLUSD,96589010,8.40405,1.40405,7,True
23405eee-97e7-4b8e-8625-19c3a36047e8,aave-v3,Aave V3,Base,WETH,92694707,1.19337,1.19337,,False
23676f13-f8c7-4865-ae69-e757395828ee,kamino-lend,Kamino Lend,Solana,MSOL,91860717,0.00025,0.00025,,False
90a3e412-e3be-47e1-a233-fd3760f4a794,curve-dex,Curve,Ethereum,USDT-CRVUSD,89850020,3.33991,0.03,3.30991,True
007d03bd-4987-4b3b-b7d2-2f3af42fa4b4,compound-v3,Compound V3,Ethereum,WSTETH,88967629,0,,,False
43a38685-aa22-4d99-9c2f-bd34a980de01,pendle,Pendle,Arbitrum,SUSDAI,87371224,9.70289,8.91172,0.79117,True
fe5cdef6-e8ca-4b13-b2a2-6d66b97a9ffd,pendle,Pendle,Arbitrum,SUSDAI,87371224,13.63683,13.63683,,True
525b2dab-ea6a-4cbc-a07f-84ce561d1f83,kamino-lend,Kamino Lend,Solana,SOL,84369441,3.12563,3.12563,,False
361f0a3c-6adb-4b1c-bf35-f9cd79f2341c,aave-v3,Aave V3,Base,WSTETH,84284555,0.00318,0.00318,,False
8a3a7995-73b3-4e25-8b5c-82a8841bf720,curve-dex,Curve,Ethereum,DOLA-SUSDE,83353534,3.98599,1.62,2.36599,True
7e0661bf-8cf3-45e6-9424-31916d4c7b84,aave-v3,Aave V3,Base,USDC,83203185,4.1922,4.1922,,True
c47eea82-1e3d-4b66-8777-278b8db1dd77,compound-v3,Compound V3,Ethereum,WSTETH,83081980,0,,,False
e91e23af-9099-45d9-8ba5-ea5b4638e453,curve-dex,Curve,Ethereum,USDC-RLUSD,81650177,6.1272,0.02,6.1072,True
ac545f82-305e-4995-8963-f27fa94924f6,pendle,Pendle,Arbitrum,USDAI,80210185,8.42405,8.42405,,True
1f04d9a8-b6c1-4c1c-8660-c83852644f8a,pendle,Pendle,Arbitrum,USDAI,80210185,1.50433,1.27226,0.23207,True
d9fa8e14-0447-4207-9ae8-7810199dfa1f,aave-v3,Aave V3,Arbitrum,USDC,79828797,2.95814,2.95814,,True
12ca9565-0369-404e-b209-631305e4012a,curve-dex,Curve,Ethereum,FRAX-USDE,74808124,1.58503,0,1.58503,True
51eb4b5c-6d62-42fe-99d6-92ba6eecd2d5,sky-lending,Sky Lending,Ethereum,WSTETH,72830764,0,,,False
077b47b8-76c9-4081-97f2-9ca43ebdbaa0,curve-dex,Curve,Ethereum,OETH-WETH,72540878,1.17487,0,1.17487,False
3ebae7dd-d7b6-4406-a6a8-032aa23502ad,compound-v3,Compound V3,Ethereum,EZETH,70615054,0,,,False
e302de4d-952e-4e18-9749-0a9dc86e98bc,aave-v3,Aave V3,Arbitrum,WETH,65830175,1.8465,1.8465,,False
3027aa48-eb86-4b6c-9ddc-9c492e178d6b,curve-dex,Curve,Ethereum,SUSDS-STUSDS,63086561,3.21316,0,3.21316,True
c24f5e4d-ff3a-47a9-ae26-96bd5d02f7e0,aave-v3,Aave V3,Ethereum,EZETH,60983013,0,0,,False
4be785fa-1b2e-44fa-a56e-16a0c2148eba,kamino-lend,Kamino Lend,Solana,VSOL,58180536,0,0,,False
baee0253-eb6e-4a08-a579-a2acd4f034b2,aave-v3,Aave V3,Ethereum,USDTB,51523324,1.38475,1.38475,,True
6f74baf2-48f3-4e4a-ad67-5c056f37e4fa,curve-dex,Curve,Ethereum,SUSDS-USDT,50018147,0.51,0.51,0,True
e65588a1-27ad-4e20-9232-68a6cfaccf63,aave-v3,Aave V3,Ethereum,USDS,47529043,0.93181,0.93181,,True
f38a1e55-ee6a-427c-83b5-74232e1b2c24,sky-lending,Sky Lending,Ethereum,G-UNI,46175372,0,,,False
c1cddd25-8e71-4da9-9630-a1858fae4868,pendle,Pendle,Ethereum,SUSDE,45511677,5.08936,4.43261,0.65675,True
54d98142-75b8-4e8d-95de-5ce48679fc72,pendle,Pendle,Ethereum,SUSDE,45511677,5.13363,5.13363,,True
94657e4e-5345-48f0-9132-f7a709e2021e,compound-v3,Compound V3,Ethereum,WETH,45299113,0,,,False
3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,aave-v3,Aave V3,Ethereum,DAI,45022175,2.44879,2.44879,,True
86435226-80a3-422a-9838-70ab4a6e7bb7,pendle,Pendle,Ethereum,NUSD,43750597,1.5666,1.4703,0.0963,True
5fac34de-a37b-4e25-9370-7655b64093e2,pendle,Pendle,Ethereum,NUSD,43750597,8.82238,8.82238,,True
3ddb0b11-e501-491d-85e4-8a50efc0bced,aave-v3,Aave V3,Ethereum,EBTC,43360231,0,0,,False
7da72d09-56ca-4ec5-a45f-59114353e487,compound-v3,Compound V3,Ethereum,USDC,42456417,3.51716,3.35798,0.15917,True
1b14dd3c-5708-4903-acbf-b84f2f378a8b,curve-dex,Curve,Ethereum,DOLA-WSTUSR,42211150,3.7606,1.11,2.6506,True
a7bc7803-51ac-4942-9dfc-a1702b7a3fdf,kamino-lend,Kamino Lend,Solana,DFDVSOL,41402785,0,0,,True
5faf730e-2c79-45a2-9459-fbcd185abf18,curve-dex,Curve,Ethereum,USDC-CRVUSD,40745682,3.20726,0.05,3.15726,True
30d7bddf-9c7b-4495-a34a-e8d4ab1ff5c3,aave-v3,Aave V3,Ethereum,ETHX,39033072,0,0,,False
1367b9ac-2b34-463e-8dd9-cbe4fb2257bb,aave-v3,Aave V3,Ethereum,FBTC,38753808,0.00015,0.00015,,False
08eaf098-4957-4922-bfca-cc0c46505a43,curve-dex,Curve,Ethereum,ETH-STETH,36539171,1.38656,1.38,0.00656,False
806daaf5-8b0d-43a3-8d45-bf240f7b4645,pendle,Pendle,Ethereum,SRUSDE,36222419,3.6943,3.37222,0.32208,True
fb6100de-5dbd-4a1f-9cd4-f0ecea8fe980,pendle,Pendle,Ethereum,SRUSDE,36222419,6.91507,6.91507,,True
cfa46afc-eb9c-4ff5-8e35-e6e1feaea974,curve-dex,Curve,Ethereum,FRXUSD-CRVUSD,35658182,4.20577,0.06,4.14577,True
b7da3156-3157-422f-8163-cb4dd0f182d3,curve-dex,Curve,Ethereum,USDS-STUSDS,35545742,9.63041,3.86,5.77041,True
3a6cc030-738d-4e19-8a40-e63e9c4d5a6f,aave-v3,Aave V3,Arbitrum,USD₮0,35243005,2.43348,2.43348,,True
bd99ea12-7e48-4111-83ee-a0c42eef4bd2,compound-v3,Compound V3,Ethereum,WEETH,32721628,0,,,False
5580410c-7b2f-4481-9556-ff4a87646570,compound-v3,Compound V3,Ethereum,CBBTC,32205480,0,,,False
8ff38e70-94c5-4500-b01a-cfc5a3b4361c,pendle,Pendle,Ethereum,CUSD,30640057,2.61707,1.41439,1.20268,True
8a41d352-15c4-4a89-9369-74fe03912e07,pendle,Pendle,Ethereum,CUSD,30640057,8.28965,8.28965,,True
14681aee-05c9-4733-acd0-7b2c84616209,curve-dex,Curve,Ethereum,PYUSD-USDC,30115950,4.65667,0.03,4.62667,True
25a745d7-749f-4a70-9b94-543351cce638,compound-v3,Compound V3,Ethereum,WEETH,30005117,0,,,False
85c57261-b75b-4447-a115-d79b1a7de8ed,compound-v3,Compound V3,Ethereum,ETH,29008213,1.92219,1.87869,0.0435,False
ef064741-6170-4e8b-8c5c-885059ab9072,pendle,Pendle,Ethereum,SNUSD,27468104,13.61442,13.08353,0.53089,True
4b1a1868-5852-42bd-9d0d-e9b09c20d51e,pendle,Pendle,Ethereum,SNUSD,27468104,13.35167,13.35167,,True
0ba9d450-b306-4889-85ed-83dfca983e60,compound-v3,Compound V3,Arbitrum,WBTC,27108730,0,,,False
0fde8996-ecdf-441c-94a9-ec67403e9b8c,euler-v2,Euler V2,Ethereum,USDC,27086795,4.90499,4.90499,,True
019b43fe-bcaf-4336-ad9d-5f1dcebf03cb,kamino-lend,Kamino Lend,Solana,CGNTSOL,26521234,0,0,,False
c998e615-aa51-4a1e-9a25-addfeee4d1f0,compound-v3,Compound V3,Ethereum,TBTC,25052261,0,,,False
bd335b46-3daf-4507-adb2-6fd4337ea33b,sky-lending,Sky Lending,Ethereum,WBTC,25046082,0,,,False
ef8c5c38-6a41-4383-9dc8-6fb31e69a0c9,aave-v3,Aave V3,Ethereum,WETH,24970409,1.5232,1.5232,,False
3388eabd-fc53-49bf-b358-d1a6dc3c6112,curve-dex,Curve,Ethereum,USDC-USDF,24517982,1.33609,0.01,1.32609,True
ef1ca885-ebf8-48c9-aab1-e6c5bcf26051,compound-v3,Compound V3,Ethereum,TBTC,24228583,0,,,False
31a0cd94-b781-4e0d-a9f1-1702bc2c238f,euler-v2,Euler V2,Ethereum,USDC,22560593,4.58064,4.58064,,True
3c2762d6-9c06-4a42-b098-40f9f885ae02,curve-dex,Curve,Ethereum,USDT-WBTC-WETH,21720224,1.25877,0.12,1.13877,False
991df258-b474-4a40-8482-acf080e8ab39,curve-dex,Curve,Ethereum,STETH-FRXETH,20409905,1.03364,0.76,0.27364,False
9837ed71-8e5e-45c4-a56d-54d738a1cb1e,kamino-lend,Kamino Lend,Solana,BSOL,20370200,0.00661,0.00661,,False
7c7ee514-0633-4877-84a3-456bb580e87d,pendle,Pendle,Ethereum,SUSDF,20178998,7.59455,7.51151,0.08304,True
d0d0021e-5e1c-4ef3-88b7-9084d78e4d82,pendle,Pendle,Ethereum,SUSDF,20178998,8.89458,8.89458,,True
a334a33e-4e77-433d-8221-1fa6316eaac1,compound-v3,Compound V3,Arbitrum,WBTC,20092678,0,,,False
fa91389d-ab0f-43e5-8921-9c9a462d97d2,curve-dex,Curve,Ethereum,USDC-USDTB,20007217,0.15,0.15,0,True
419f5780-5fa6-4e32-bd34-7b8a9ed35646,kamino-lend,Kamino Lend,Solana,BONKSOL,19977572,0,0,,False
ca969cae-bbcb-4cd7-985e-be4df9815e15,compound-v3,Compound V3,Ethereum,WSTETH,19948335,0,,,False
44c94cb2-8af3-4b7a-8cb5-0784ddcf3471,sky-lending,Sky Lending,Ethereum,WETH,19747428,0,,,False
bdcf8682-1d72-42a7-b23e-f56d666dd10e,aave-v3,Aave V3,Ethereum,EURC,19628159,2.61443,2.61443,,True
ebe53ee0-db95-478e-8476-b8aa420be700,compound-v3,Compound V3,Ethereum,WEETH,19326748,0,,,False
f4d5b566-e815-4ca2-bb07-7bcd8bc797f1,compound-v3,Compound V3,Ethereum,USDT,19302131,3.59133,3.23689,0.35444,True
fb6676ba-0a45-44c8-86f6-63956956ebe1,curve-dex,Curve,Ethereum,MIM-3CRV,19102187,4.85993,0,4.85993,False
536cec6f-8ec2-4909-b393-69e67c3f056f,pendle,Pendle,Ethereum,STCUSD,18509610,7.69575,7.69575,,True
34f5285a-da69-405e-bbfc-1b7c7dde12a2,pendle,Pendle,Ethereum,STCUSD,18509610,6.22179,5.86164,0.36016,True
6652ed18-d327-46cd-9bac-08e0e14ea715,aave-v3,Aave V3,Base,EURC,18288697,1.20475,1.20475,,True
fdf02dc0-c38d-4850-8d61-74668d281325,aave-v3,Aave V3,Ethereum,CBETH,18247907,0.00108,0.00108,,False
4531ccea-f0fc-44f4-bf9f-e5e0a2e33505,pendle,Pendle,Ethereum,CUSDO,17891525,4.51464,4.51464,,True
b2ebf3c0-a173-4d61-959b-23405b7d4edb,pendle,Pendle,Ethereum,CUSDO,17891525,3.79838,3.68961,0.10877,True
fcb7faba-4506-49f8-aa8f-9124018eb6c2,kamino-lend,Kamino Lend,Solana,XBTC,17683413,0.00013,0.00013,,False
d12ccad8-5e29-4a29-b956-3077fd512a09,curve-dex,Curve,Ethereum,USDC-DUSD,17262284,0,0,0,True
fa36ea14-cfb0-4f04-853f-366b22f0d887,kamino-lend,Kamino Lend,Solana,USDS,16765617,1.00103,1.00103,,True
5c4940c7-c193-440d-b95e-9148d017e12c,curve-dex,Curve,Ethereum,REUSD-SCRVUSD,16432715,3.93704,0.37,3.56704,True
e7fe034b-6f68-4a8f-9cef-bab9bcd051e1,curve-dex,Curve,Ethereum,OSETH-RETH,16256654,2.37,2.37,0,False
43644487-e26c-450c-8bcb-fb10c1e512e0,aave-v3,Aave V3,Arbitrum,LINK,16103610,0.00534,0.00534,,False
f5ee25d0-d52d-4bf3-a3f9-515f018103c0,curve-dex,Curve,Ethereum,ETH+-WETH,15922317,4.65135,3.41,1.24135,False
747e43ae-940f-430b-a216-251d5949b27e,curve-dex,Curve,Ethereum,WETH-WEETH,15532531,2.77694,2.24,0.53694,False
a323a51b-a18e-4821-99b8-489396913454,pendle,Pendle,Arbitrum,THBILL,15468933,8.01053,8.01053,,False
3b845582-8ddc-441c-9011-5b3bcc3f5f6b,pendle,Pendle,Arbitrum,THBILL,15468933,4.78303,3.91181,0.87122,False
4c29fa57-dec3-4977-ac87-805b0833235c,curve-dex,Curve,Ethereum,USDC-WBTC-WETH,15210444,2.08195,0.63,1.45195,False
752eec4e-a6fd-4144-a118-eede17993ca2,pendle,Pendle,Ethereum,DUSD,14961329,8.54691,8.54691,,True
6ee0a53a-2337-4fed-af76-77705cf719c5,pendle,Pendle,Ethereum,DUSD,14961329,3.90869,3.506,0.40269,True
ea839dc0-c384-4e84-abfb-1613a5b1f095,pendle,Pendle,Base,UNIBTC,14910932,5.52746,0.52863,4.99883,False
3f68b27a-0f35-4989-956f-b8aebead790a,pendle,Pendle,Base,UNIBTC,14910932,0.98888,0.98888,,False
4257ff95-e25c-4340-885d-8ad87c41481b,curve-dex,Curve,Ethereum,MSETH-WETH,13824273,5.23743,0.06,5.17743,False
687ff491-127b-4064-90cf-df9f6e89f082,curve-dex,Curve,Arbitrum,USDAI-USDC,13452065,0.39,0.39,0,True
7bbfcf1d-72e7-43b9-9fa2-68d7c94bd4fa,kamino-lend,Kamino Lend,Solana,PSOL,13393469,8e-05,8e-05,,False
3dadbe45-e87f-43a5-820a-20c908bef612,curve-dex,Curve,Ethereum,WBTC-TBTC,13299270,0.27573,0.15,0.12573,False
9e4dbe67-f5fc-4428-8e6f-93d464f40a0d,curve-dex,Curve,Ethereum,USDT-WBTC-WETH,13102610,0.67895,0.66,0.01895,False
7d954b46-a2e9-461c-b1e3-f1e0cdd05c65,kamino-lend,Kamino Lend,Solana,FWDSOL,12977381,0,0,,True
dfdd4d21-03ab-437a-b118-a34944423054,kamino-lend,Kamino Lend,Solana,LAINESOL,12927007,0,0,,False
974c8391-3686-4fc9-8477-9df4b618b594,aave-v3,Aave V3,Ethereum,EZETH,12905006,0,0,,False
bcc046f9-d980-40d9-80b2-5d5ae5931131,curve-dex,Curve,Ethereum,USDC-FXUSD,12859697,0.14833,0.12,0.02833,True
9e60948f-e16f-4e07-9311-759f81bcc78e,compound-v3,Compound V3,Base,CBBTC,12749037,0,,,False
05b39877-c068-450b-bd0c-cc6e47886aa7,compound-v3,Compound V3,Arbitrum,WSTETH,12472766,0,,,False
08d1f13b-5d65-42c5-863d-fcb447dcea75,curve-dex,Curve,Ethereum,CUSDO-USDC,12426996,2.19,2.19,0,True
7619ddc5-29c3-4d65-b15e-9fb7abf0da88,curve-dex,Curve,Ethereum,ALETH-FRXETH,12247445,3.10172,0.02,3.08172,False
02c7722b-dfd6-415b-8292-01dddb88c6fc,pendle,Pendle,Ethereum,REUSD,12145396,10.58979,10.58979,,True
cca4dedb-569c-49ab-b053-d48d8d41dfd4,pendle,Pendle,Ethereum,REUSD,12145396,9.72892,8.05837,1.67054,True
54470a44-22f4-4508-bbbb-2d8e2770ab77,aave-v3,Aave V3,Base,CBETH,12115549,0.06092,0.06092,,False
5455e498-1ca6-4f36-80f4-cf6a2f977c51,curve-dex,Curve,Ethereum,WETH-FRXETH,12111651,0.45136,0.01,0.44136,False
836e7def-cb99-46f6-8e22-1056a81e4040,curve-dex,Curve,Ethereum,LUSD-3CRV,11921450,0.04299,0.02,0.02299,False
44f3b90e-c4f2-49ea-87bb-87046756cdf1,curve-dex,Curve,Ethereum,WBTC-UNIBTC,11773913,1.0328,0.01,1.0228,False
aa1fc20e-c4b6-4fa3-bcba-c9b8fd12cfe5,curve-dex,Curve,Ethereum,SFRXUSD-FRXUSD,11697677,3.23984,3.05,0.18984,True
4e323c4c-9063-4635-aa34-f67cbe5ed456,pendle,Pendle,Ethereum,DETH,11670037,1.94913,1.80929,0.13985,True
b14fdc9c-e122-41c4-a99f-20e1390f2ef3,pendle,Pendle,Ethereum,DETH,11670037,4.85316,4.85316,,True
bc58a174-05f8-4e41-8f77-be9c13a614bf,curve-dex,Curve,Ethereum,USD0-BUSD0,11440255,0,0,0,True
7aca1804-b8fa-45e5-8a8d-7516ec62ef39,pendle,Pendle,Ethereum,JRUSDE,11280460,13.67209,13.25801,0.41408,True
a948bde2-6f17-4b0b-9f76-c184b11b9618,pendle,Pendle,Ethereum,JRUSDE,11280460,13.2898,13.2898,,True
8853bad8-3bf9-43bc-8f38-723f6bae22f6,pendle,Pendle,Ethereum,USD(MIDASMHYPER),11092230,10.24338,10.24338,,True
7c8e195c-ed31-439c-b236-901796794d41,pendle,Pendle,Ethereum,USD(MIDASMHYPER),11092230,8.27929,7.67615,0.60315,True
62ca653d-a58c-4363-9ffb-b6ceea56a712,curve-dex,Curve,Ethereum,MSUSD-FRAXBP,11067519,8.34262,0.02,8.32262,True
3f6aa14f-eb0c-4738-bf74-8bc666f7d2b1,curve-dex,Curve,Ethereum,FRAX-USDC,10913392,2.32142,0.03,2.29142,True
e3f861c0-c2b9-4b50-b799-a036a3f11da1,curve-dex,Curve,Ethereum,ADAI-AUSDC-AUSDT,10618686,0.46,0.46,0,True
72361ac8-c4e3-463b-8298-fd7bfbe41769,pendle,Pendle,Ethereum,IUSD,10609835,6.39438,6.39438,,True
5b9eaa05-51fc-422c-9a42-063aab691042,pendle,Pendle,Ethereum,IUSD,10609835,1.14712,0.90975,0.23736,True
3cf5b14b-d922-48cd-a6c6-b39127e18b50,curve-dex,Curve,Ethereum,WETH-DETH,10404765,0.64,0.64,0,False
1b91b7d4-0438-41ee-8224-41adba87422d,sky-lending,Sky Lending,Ethereum,G-UNI,10198806,0,,,False
0e289cf3-fee2-43fc-b387-ae7a20cfaf07,compound-v3,Compound V3,Arbitrum,WETH,10062166,0,,,False
49585253-1f0d-46df-9284-6ece1880fbef,aave-v3,Aave V3,Ethereum,XAUT,9801697,0,0,,False
4fbc98be-3a49-420e-86c0-bf783b6ddc4c,curve-dex,Curve,Ethereum,NUSD-USDC,9413106,0.05,0.05,0,True
38160634-07f7-4dcd-a26e-0e0d27ef5a1b,curve-dex,Curve,Ethereum,CRV-CVXCRV,9331486,11.64621,0.51,11.13621,False
ea8d9aa8-46ae-4447-a192-74515706a575,aave-v3,Aave V3,Arbitrum,ARB,9268226,0.08937,0.08937,,False
03f97f6b-3e17-4ccd-8687-0b3f736441b3,compound-v3,Compound V3,Arbitrum,WSTETH,9266344,0,,,False
d22deafb-dbb1-417c-b555-cc8c9f4b955a,curve-dex,Curve,Ethereum,SDAI-SUSDE,8949831,3.47,3.47,0,True
7b7b5a36-4b24-4bec-ac2f-6027cb11730a,pendle,Pendle,Ethereum,TETH,8646928,3.12993,3.10872,0.02121,False
0ccfb38c-cd84-4c16-ac96-e8f96a0444d5,pendle,Pendle,Ethereum,TETH,8646928,4.40796,4.40796,,False
3b6ebb7e-6f2a-4c19-aadb-1c89625e5a08,aave-v3,Aave V3,Ethereum,TETH,8627851,0,0,,False
71a56b67-3123-4820-a30f-fac238de441c,curve-dex,Curve,Ethereum,ALUSD-FRAXBP,8550401,4.75523,0.02,4.73523,True
a4096510-2caa-4629-a577-9f3ebd29ce1e,euler-v2,Euler V2,Arbitrum,THBILL,8369164,2.11785,2.11785,,False
367f7910-672b-43e1-804b-c68d58caa927,curve-dex,Curve,Ethereum,USDG-USDC,8013045,0.1,0.1,0,True
32f5f0c5-a8cf-465a-aa3e-6a459f17f4c5,pendle,Pendle,Ethereum,USD3,7893189,4.84476,4.33667,0.50809,True
89c46065-d437-4b44-aebb-8f2fd342cf75,pendle,Pendle,Ethereum,USD3,7893189,12.97217,12.97217,,True
755529b5-fcf4-4ef0-a7c7-e4f49376706f,curve-dex,Curve,Ethereum,BOLD-USDC,7844701,0.57193,0.14,0.43193,True
be3c99af-82e5-4ffb-85b3-87dfda5a9196,aave-v3,Aave V3,Ethereum,PT-SUSDE-27NOV2025,7682864,0,0,,False
1f7d105b-9f30-425e-99af-59abfc8654c6,curve-dex,Curve,Arbitrum,LUAUSD-2CRV,7596445,0.02,0.02,0,False
