date,period,market_address,market_name,apy,base_apy,bonus_apr
2025-12-27,30d,0xcf083d35AD306A042d4Fb312fCdd8228b52b82f8,Unknown,1.869746684784368,1.869746684784368,0
2025-12-27,30d,0x4b67aa8F754b17b1029Ad2DB4fb6a276CCe350c4,Unknown,2.9778972238307944,2.9778972238307944,0
2025-12-27,30d,0x970b730b5dD18de53A230eE8F4af088dBC3a6F8d,Unknown,13.526521010776626,13.526521010776626,0
2025-12-27,30d,0x3680D7bFE9260D3c5DE81AEB2194c119a59A99D1,Unknown,1.2699472194269923,1.2699472194269923,0
2025-12-27,30d,0xfaEaE570B07618D3F10360608E43c241181c4614,Unknown,10.678309976758559,10.678309976758559,0
2025-12-27,30d,0x00310c6d8A9F821e3FE991f4835f2cA4d87034Cf,Unknown,0.34240789486696954,0.34240789486696954,0
2025-12-27,30d,0xd62068697bCc92AF253225676D618B0C9f17C663,Unknown,26.397920267762636,26.397920267762636,0
2025-12-27,30d,0x6d9430A116ed4d4FC6FE1996A5493662d555b07E,Unknown,0.16962089666829883,0.16962089666829883,0
2025-12-27,30d,0x9C2433dFD71096C435Be9465220BB2B189375eA7,Unknown,0.2659003251315184,0.2659003251315184,0
2025-12-27,30d,0x70d95587d40A2caf56bd97485aB3Eec10Bee6336,Unknown,9.721434534393115,9.721434534393115,0
2025-12-27,30d,0x065577D05c3D4C11505ed7bc97BBF85d462A6A6f,Unknown,1.6206132447235122,1.6206132447235122,0
2025-12-27,30d,0x62feB8Ec060A7dE5b32BbbF4AC70050f8a043C17,Unknown,5.669556641013407,5.669556641013407,0
2025-12-27,30d,0x2a331e51a3D17211852d8625a1029898450e539B,Unknown,0.23543394505674003,0.23543394505674003,0
2025-12-27,30d,0x8ea4Fb801493DaD8724F90Fb2e279534fa591366,Unknown,0.2333683077544002,0.2333683077544002,0
2025-12-27,30d,0x6Ecf2133E2C9751cAAdCb6958b9654baE198a797,Unknown,5.6997285377235585,5.6997285377235585,0
2025-12-27,30d,0x4C0Bb704529Fa49A26bD854802d70206982c6f1B,Unknown,5.33215953294599,5.33215953294599,0
2025-12-27,30d,0x47c031236e19d024b42f8AE6780E44A573170703,Unknown,9.113407822433018,9.113407822433018,0
2025-12-27,30d,0x0e46941F9bfF8d0784BFfa3d0D7883CDb82D7aE7,Unknown,4.404494785100588,4.404494785100588,0
2025-12-27,30d,0xFaC5fF56c269432706d47DC82Ab082E9AE7D989E,Unknown,1.0626428233684313,1.0626428233684313,0
2025-12-27,30d,0x93385F7C646A3048051914BDFaC25F4d620aeDF1,Unknown,0.15571875978823702,0.15571875978823702,0
2025-12-27,30d,0x7f1fa204bb700853D36994DA19F830b6Ad18455C,Unknown,8.040401387632446,8.040401387632446,0
2025-12-27,30d,0x5707673D95a8fD317e2745C4217aCD64ca021B68,Unknown,68.41866891700761,68.41866891700761,0
2025-12-27,30d,0x0CCB4fAa6f1F1B30911619f1184082aB4E25813c,Unknown,7.745031132998735,7.745031132998735,0
2025-12-27,30d,0x450bb6774Dd8a756274E0ab4107953259d2ac541,Unknown,3.77804800294832,3.77804800294832,0
2025-12-27,30d,0x04DecfB37e46075189324817df80a32D22b9eD8D,Unknown,1.4487333962229343,1.4487333962229343,0
2025-12-27,30d,0xa8A455Ed94b315460CfF7d96966d91330f6A3bA0,Unknown,0.8203035870469222,0.8203035870469222,0
2025-12-27,30d,0x7C11F78Ce78768518D743E81Fdfa2F860C6b9A77,Unknown,1.5114428547221335,1.5114428547221335,0
2025-12-27,30d,0xCEff9D261A96Cb78Df35f9333ba9F2F4CFcb8a68,Unknown,8.26244796433504,8.26244796433504,0
2025-12-27,30d,0x41E3bC5B72384C8B26b559B7d16C2B81Fd36fbA2,Unknown,0.9079915593941834,0.9079915593941834,0
2025-12-27,30d,0x6CB901Cc64c024C3Fe4404c940FF9a3Acc229D2C,Unknown,0.5694253604440425,0.5694253604440425,0
2025-12-27,30d,0x7c54D547FAD72f8AFbf6E5b04403A0168b654C6f,Unknown,7.009800665594268,7.009800665594268,0
2025-12-27,30d,0xE61e608Ba010fF48A7dcE8eDd8B906744263d33E,Unknown,2.911871653959497,2.911871653959497,0
2025-12-27,30d,0x4fDd333FF9cA409df583f306B6F5a7fFdE790739,Unknown,0.6133096496234502,0.6133096496234502,0
2025-12-27,30d,0x2523B89298908FEf4c5e5bd6F55F20926e22058f,Unknown,6.273102554045917,6.273102554045917,0
2025-12-27,30d,0x16466a03449CB9218EB6A980Aa4a44aaCEd27C25,Unknown,0.45748391377935516,0.45748391377935516,0
2025-12-27,30d,0xac484106d935f0f20F1485b631fA6F65AeEff550,Unknown,2.112321860676958,2.112321860676958,0
2025-12-27,30d,0x0164B6c847c65e07C9F6226149ADBFA7C1dE40Cf,Unknown,1.5739630653877956,1.5739630653877956,0
2025-12-27,30d,0x672fEA44f4583DdaD620d60C1Ac31021F47558Cb,Unknown,0.6461241488942004,0.6461241488942004,0
2025-12-27,30d,0xe55e1A29985488A2c8846a91E925c2B7C6564db1,Unknown,6.462200271554952,6.462200271554952,0
2025-12-27,30d,0x970e578fF01589Bb470CE38a2f1753152A009366,Unknown,0.9054937095212212,0.9054937095212212,0
2025-12-27,30d,0xD0a1AFDDE31Eb51e8b53bdCE989EB8C2404828a4,Unknown,0.15460240590019492,0.15460240590019492,0
2025-12-27,30d,0x0Cf1fb4d1FF67A3D8Ca92c9d6643F8F9be8e03E5,Unknown,33.77082117652712,33.77082117652712,0
2025-12-27,30d,0x9F159014CC218e942E9E9481742fE5BFa9ac5A2C,Unknown,3.8426009931564087,3.8426009931564087,0
2025-12-27,30d,0x784292E87715d93afD7cb8C941BacaFAAA9A5102,Unknown,2.956113011012884,2.956113011012884,0
2025-12-27,30d,0x876Ff160d63809674e03f82DC4D3C3Ae8B0acF28,Unknown,3.2014905166764196,3.2014905166764196,0
2025-12-27,30d,0xe024188850A822409F362209C1EF2cFdc7c4DE4C,Unknown,11.173818237769995,11.173818237769995,0
2025-12-27,30d,0x66A69c8eb98A7efE22A22611d1967dfec786a708,Unknown,6.219876952517399,6.219876952517399,0
2025-12-27,30d,0x587759c237acCa739bCE3911647BacF56C876E60,Unknown,5.165402543646015,5.165402543646015,0
2025-12-27,30d,0xc7Abb2C5f3BF3CEB389dF0Eecd6120D451170B50,Unknown,8.305132748883604,8.305132748883604,0
2025-12-27,30d,0x9f0849FB830679829d1FB759b11236D375D15C78,Unknown,1.6025744914613504,1.6025744914613504,0
2025-12-27,30d,0x262B5203f0fe00D9fe86ffecE01D0f54fC116180,Unknown,1.1727156360984203,1.1727156360984203,0
2025-12-27,30d,0xfD46a5702D4d97cE0164375744c65F0c31A3901b,Unknown,2.188096925900851,2.188096925900851,0
2025-12-27,30d,0xb3588455858a49D3244237CEe00880CcB84b91Dd,Unknown,1.2442333102982372,1.2442333102982372,0
2025-12-27,30d,0xD8471b9Ea126272E6d32B5e4782Ed76DB7E554a4,Unknown,1.4770141189862418,1.4770141189862418,0
2025-12-27,30d,0xBcb8FE13d02b023e8f94f6881Cc0192fd918A5C0,Unknown,12.421362097064215,12.421362097064215,0
2025-12-27,30d,0x75F190E0Be6E8B933A01423EFE398c6C721A5CfF,Unknown,11.872881386571077,11.872881386571077,0
2025-12-27,30d,0x4D3Eb91efd36C2b74181F34B111bc1E91a0d0cb4,Unknown,5.659364515943842,5.659364515943842,0
2025-12-27,30d,0xB62369752D8Ad08392572db6d0cc872127888beD,Unknown,1.9931290905405463,1.9931290905405463,0
2025-12-27,30d,0x39AC3C494950A4363D739201BA5A0861265C9ae5,Unknown,1.748981235903524,1.748981235903524,0
2025-12-27,30d,0x3f649eab7f4CE4945F125939C64429Be2C5d0cB4,Unknown,2.623309564220855,2.623309564220855,0
2025-12-27,30d,0xD4b737892baB8446Ea1e8Bb901db092fb1EC1791,Unknown,2.667095035728373,2.667095035728373,0
2025-12-27,30d,0x4De268aC68477f794C3eAC5A419Cbcffc2cD5e02,Unknown,0.7889153414837535,0.7889153414837535,0
2025-12-27,30d,0x947C521E44f727219542B0f91a85182193c1D2ad,Unknown,7.758391352645555,7.758391352645555,0
2025-12-27,30d,0x09400D9DB990D5ed3f35D7be61DfAEB900Af03C9,Unknown,6.643582609229348,6.643582609229348,0
2025-12-27,30d,0x467C4A46287F6C4918dDF780D4fd7b46419c2291,Unknown,1.8401850646904583,1.8401850646904583,0
2025-12-27,30d,0x0Bb2a83F995E1E1eae9D7fDCE68Ab1ac55b2cc85,Unknown,3.459611436251997,3.459611436251997,0
2025-12-27,30d,0xe902D1526c834D5001575b2d0Ef901dfD0aa097A,Unknown,3.4011460552369366,3.4011460552369366,0
2025-12-27,30d,0x0c11Ed89889Fd03394E8d9d685cC5b85be569C99,Unknown,32.85598892861199,32.85598892861199,0
2025-12-27,30d,0xD9535bB5f58A1a75032416F2dFe7880C30575a41,Unknown,8.751833715799261,8.751833715799261,0
2025-12-27,30d,0x9e79146b3A022Af44E0708c6794F03Ef798381A5,Unknown,3.2277216786950946,3.2277216786950946,0
2025-12-27,30d,0x2b477989A149B17073D9C9C82eC9cB03591e20c6,Unknown,5.401772557715323,5.401772557715323,0
2025-12-27,30d,0xe2fEDb9e6139a182B98e7C2688ccFa3e9A53c665,Unknown,0.03242695280400998,0.03242695280400998,0
2025-12-27,30d,0x2347EbB8645Cc2EA0Ba92D1EC59704031F2fCCf4,Unknown,0.4833375020953268,0.4833375020953268,0
2025-12-27,30d,0xF913B4748031EF569898ED91e5BA0d602bB93298,Unknown,1.053615959144527,1.053615959144527,0
2025-12-27,30d,0xdc4e96A251Ff43Eeac710462CD8A9D18Dc802F18,Unknown,3.3356865802930624,3.3356865802930624,0
2025-12-27,30d,0xdAB21c4d1F569486334C93685Da2b3F9b0A078e8,Unknown,0.9429883781199466,0.9429883781199466,0
2025-12-27,30d,0x7B2D09fca2395713dcc2F67323e4876F27b9ecB2,Unknown,1.3662768531692349,1.3662768531692349,0
2025-12-27,30d,0x55391D178Ce46e7AC8eaAEa50A72D1A5a8A622Da,Unknown,15.838585303936338,15.838585303936338,0
2025-12-27,30d,0x2aE5c5Cd4843cf588AA8D1289894318130acc823,Unknown,0,0,0
2025-12-27,30d,0x66AB9D61A0124b61C8892A4ac687Ac48DbA8ff2c,Unknown,1.6263355570829363,1.6263355570829363,0
2025-12-27,30d,0x7DE8E1A1fbA845A330A6bD91118AfDA09610fB02,Unknown,0.41337642770091776,0.41337642770091776,0
2025-12-27,30d,0x6853EA96FF216fAb11D2d930CE3C508556A4bdc4,Unknown,9.390669144128605,9.390669144128605,0
2025-12-27,30d,0xdE967676db7b1ccdBA2bD94B01B5b19DE4b563e4,Unknown,0.6270455916259189,0.6270455916259189,0
2025-12-27,30d,0xBeB1f4EBC9af627Ca1E5a75981CE1AE97eFeDA22,Unknown,3.514140670187893,3.514140670187893,0
2025-12-27,30d,0x3B7f4e4Cf2fa43df013d2B32673e6A01d29ab2Ac,Unknown,0.94755881387667,0.94755881387667,0
2025-12-27,30d,0x2d340912Aa47e33c90Efb078e69E70EFe2B34b9B,Unknown,0.6123089270774651,0.6123089270774651,0
2025-12-27,30d,0x6EeE8098dBC106aEde99763FA5F955A5bBc42C50,Unknown,2.6891526353303163,2.6891526353303163,0
2025-12-27,30d,0x872b5D567a2469Ed92D252eaCB0EB3BB0769e05b,Unknown,0.41073993862139613,0.41073993862139613,0
2025-12-27,30d,0x12fD1A4BdB96219E637180Ff5293409502b2951D,Unknown,1.9507789107915392,1.9507789107915392,0
2025-12-27,30d,0xf22CFFA7B4174554FF9dBf7B5A8c01FaaDceA722,Unknown,11.558719381653626,11.558719381653626,0
2025-12-27,30d,0x40dAEAc02dCf6b3c51F9151f532C21DCEF2F7E63,Unknown,1.820203508551499,1.820203508551499,0
2025-12-27,30d,0xe2730Ffe2136aA549327EBce93D58160df7821CB,Unknown,19.44829148017928,19.44829148017928,0
2025-12-27,30d,0xa29FfE4152B65A0347512Ae5c6A4Bbc7a3d6d51B,Unknown,5.5888864082964895,5.5888864082964895,0
