date,pool_id,symbol,project,chain,tvl_usd,daily_fees,jlp_fees,apy,apy_base,apy_reward
2025-11-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1518317643,3537134,2652850.5,63.7739,63.7739,0
2025-11-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1482823822,1897598,1423198.5,35.0323,35.0323,0
2025-11-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1537062693,2142294,1606720.5,38.1541,38.1541,0
2025-11-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1508203438,2504301,1878225.75,45.4549,45.4549,0
2025-11-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1406326138,5203319,3902489.25,101.2858,101.2858,0
2025-11-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1379601439,683124,512343.0,13.555,13.555,0
2025-11-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1374597626,1381796,1036347.0,27.5184,27.5184,0
2025-11-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1378704071,1526525,1144893.75,30.3101,30.3101,0
2025-11-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1418558399,1287374,965530.5,24.8434,24.8434,0
2025-11-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1409674678,1537717,1153287.75,29.8615,29.8615,0
2025-11-27,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1375243246,925363,694022.25,18.4199,18.4199,0
2025-11-28,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1294150795,1507471,1130603.25,31.8873,31.8873,0
2025-11-29,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1221150333,713554,535165.5,15.996,15.996,0
2025-11-30,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1286252799,1044812,783609.0,22.2365,22.2365,0
2025-12-01,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1279140520,2847784,2135838.0,60.9457,60.9457,0
2025-12-02,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1254786647,1631163,1223372.25,35.5862,35.5862,0
2025-12-03,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1311340556,1683733,1262799.75,35.1489,35.1489,0
2025-12-04,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1330788103,1403771,1052828.25,28.8763,28.8763,0
2025-12-05,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1320583186,2022996,1517247.0,41.9357,41.9357,0
2025-12-06,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1278812369,416470,312352.5,8.9152,8.9152,0
2025-12-07,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1277834109,1243131,932348.25,26.6316,26.6316,0
2025-12-08,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1275030512,1304229,978171.75,28.0019,28.0019,0
2025-12-09,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1274501680,1395549,1046661.75,29.975,29.975,0
2025-12-10,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1295157221,923628,692721.0,19.5222,19.5222,0
2025-12-11,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1281291185,1946341,1459755.75,41.5839,41.5839,0
2025-12-12,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1274642221,1575555,1181666.25,33.8376,33.8376,0
2025-12-13,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1245629955,339059,254294.25,7.4514,7.4514,0
2025-12-14,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1249549420,971097,728322.75,21.2747,21.2747,0
2025-12-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1241760331,2853939,2140454.25,62.916,62.916,0
2025-12-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1223459823,1126044,844533.0,25.1953,25.1953,0
2025-12-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1220148250,2656362,1992271.5,59.5976,59.5976,0
2025-12-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1175045407,3431867,2573900.25,79.9521,79.9521,0
2025-12-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1138199176,1356947,1017710.25,32.6361,32.6361,0
2025-12-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1158757082,227970,170977.5,5.3857,5.3857,0
2025-12-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1154006052,618833,464124.75,14.6798,14.6798,0
2025-12-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1150071625,1580284,1185213.0,37.6153,37.6153,0
2025-12-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1133964498,1265764,949323.0,30.5568,30.5568,0
2025-12-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1117383358,948969,711726.75,23.249,23.249,0
2025-12-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1105361292,423681,317760.75,10.4927,10.4927,0
2025-12-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1093261208,1127174,845380.5,28.2242,28.2242,0
