date,symbol,ticker,open,high,low,close,volume
2022-10-27,SOL,SOL-USD,31.29,32.2,30.59,30.63,1275994871
2022-10-28,SOL,SOL-USD,30.63,32.45,30.19,32.11,1063403956
2022-10-29,SOL,SOL-USD,32.11,33.74,31.92,32.86,1165931963
2022-10-30,SOL,SOL-USD,32.86,33.48,32.06,32.97,731319297
2022-10-31,SOL,SOL-USD,32.96,34.31,32.29,32.61,1174404933
2022-11-01,SOL,SOL-USD,32.61,33.33,32.2,32.25,729292793
2022-11-02,SOL,SOL-USD,32.25,32.83,30.29,30.79,1166999748
2022-11-03,SOL,SOL-USD,30.79,32.14,30.68,30.84,832207929
2022-11-04,SOL,SOL-USD,30.84,34.1,30.73,33.78,1364403572
2022-11-05,SOL,SOL-USD,33.78,38.55,33.74,36.77,2470595904
2022-11-06,SOL,SOL-USD,36.77,36.9,32.55,32.68,1650006613
2022-11-07,SOL,SOL-USD,32.68,33.07,28.93,29.6,2545092967
2022-11-08,SOL,SOL-USD,29.6,31.06,21.78,24.15,6120104231
2022-11-09,SOL,SOL-USD,24.16,24.16,12.51,13.94,4647808136
2022-11-10,SOL,SOL-USD,13.99,18.68,13.41,17.68,4084381465
2022-11-11,SOL,SOL-USD,17.66,18.14,15.51,16.33,2191908978
2022-11-12,SOL,SOL-USD,16.34,16.41,14.54,14.54,866923655
2022-11-13,SOL,SOL-USD,14.54,14.66,13.12,13.16,880792311
2022-11-14,SOL,SOL-USD,13.17,14.89,12.25,14.0,1365413449
2022-11-15,SOL,SOL-USD,14.0,14.97,13.93,14.3,833458645
2022-11-16,SOL,SOL-USD,14.3,14.56,13.71,14.29,487495993
2022-11-17,SOL,SOL-USD,14.29,14.46,13.08,13.64,673219780
2022-11-18,SOL,SOL-USD,13.64,13.79,13.04,13.25,357193046
2022-11-19,SOL,SOL-USD,13.25,13.26,12.64,12.85,314294255
2022-11-20,SOL,SOL-USD,12.85,13.42,12.2,12.25,508411732
2022-11-21,SOL,SOL-USD,12.25,12.26,11.34,11.85,504498729
2022-11-22,SOL,SOL-USD,11.84,12.47,11.01,12.44,529418278
2022-11-23,SOL,SOL-USD,12.44,14.4,12.43,14.35,859905329
2022-11-24,SOL,SOL-USD,14.35,14.85,13.92,14.58,620159372
2022-11-25,SOL,SOL-USD,14.58,14.58,13.96,14.06,323667943
2022-11-26,SOL,SOL-USD,14.06,14.89,14.03,14.16,333271818
2022-11-27,SOL,SOL-USD,14.16,14.41,14.08,14.12,225035409
2022-11-28,SOL,SOL-USD,14.11,14.15,12.82,13.4,447463511
2022-11-29,SOL,SOL-USD,13.4,13.9,13.28,13.37,265372933
2022-11-30,SOL,SOL-USD,13.37,14.22,13.31,14.12,331594403
2022-12-01,SOL,SOL-USD,14.13,14.15,13.44,13.48,232200065
2022-12-02,SOL,SOL-USD,13.48,13.77,13.38,13.72,245049936
2022-12-03,SOL,SOL-USD,13.72,13.73,13.28,13.3,161314094
2022-12-04,SOL,SOL-USD,13.3,13.72,13.3,13.72,141802483
2022-12-05,SOL,SOL-USD,13.72,14.14,13.63,13.83,335440747
2022-12-06,SOL,SOL-USD,13.83,14.32,13.83,14.29,279979830
2022-12-07,SOL,SOL-USD,14.29,14.31,13.5,13.52,223134812
2022-12-08,SOL,SOL-USD,13.52,13.75,13.31,13.69,195918913
2022-12-09,SOL,SOL-USD,13.69,13.98,13.54,13.58,211833041
2022-12-10,SOL,SOL-USD,13.58,13.7,13.57,13.58,109293691
2022-12-11,SOL,SOL-USD,13.58,13.78,13.41,13.43,117436002
2022-12-12,SOL,SOL-USD,13.43,13.46,12.95,13.32,205298705
2022-12-13,SOL,SOL-USD,13.32,14.06,12.83,13.83,315949878
2022-12-14,SOL,SOL-USD,13.84,14.89,13.83,14.14,441479811
2022-12-15,SOL,SOL-USD,14.14,14.47,13.91,14.02,272679087
2022-12-16,SOL,SOL-USD,14.02,14.15,12.15,12.27,358747840
2022-12-17,SOL,SOL-USD,12.27,12.51,11.99,12.5,222801055
2022-12-18,SOL,SOL-USD,12.5,12.57,12.31,12.41,110722042
2022-12-19,SOL,SOL-USD,12.42,12.57,11.74,11.93,206060595
2022-12-20,SOL,SOL-USD,11.93,12.44,11.88,12.28,177388342
2022-12-21,SOL,SOL-USD,12.28,12.28,11.93,12.13,167974882
2022-12-22,SOL,SOL-USD,12.13,12.17,11.72,11.79,181200151
2022-12-23,SOL,SOL-USD,11.79,12.08,11.76,11.79,157181374
2022-12-24,SOL,SOL-USD,11.79,11.79,11.24,11.44,202780776
2022-12-25,SOL,SOL-USD,11.44,11.53,11.27,11.39,105389060
2022-12-26,SOL,SOL-USD,11.39,11.45,11.14,11.31,132410401
2022-12-27,SOL,SOL-USD,11.31,11.39,10.77,11.09,223332961
2022-12-28,SOL,SOL-USD,11.08,11.1,9.52,9.76,468728777
2022-12-29,SOL,SOL-USD,9.76,9.83,8.14,9.65,772500177
2022-12-30,SOL,SOL-USD,9.65,10.02,9.06,9.88,837030648
2022-12-31,SOL,SOL-USD,9.88,10.15,9.69,9.96,285758573
2023-01-01,SOL,SOL-USD,9.96,10.05,9.72,9.98,194221164
2023-01-02,SOL,SOL-USD,9.98,11.37,9.85,11.27,558570124
2023-01-03,SOL,SOL-USD,11.27,13.5,11.05,13.34,1149255381
2023-01-04,SOL,SOL-USD,13.35,14.1,12.92,13.44,1142852070
2023-01-05,SOL,SOL-USD,13.43,13.77,12.99,13.42,564255825
2023-01-06,SOL,SOL-USD,13.42,13.54,12.77,13.53,517147909
2023-01-07,SOL,SOL-USD,13.53,13.53,13.06,13.09,210349250
2023-01-08,SOL,SOL-USD,13.09,14.33,12.92,14.32,535020165
2023-01-09,SOL,SOL-USD,14.33,17.36,14.33,16.3,2029272608
2023-01-10,SOL,SOL-USD,16.3,16.64,15.71,16.2,833408341
2023-01-11,SOL,SOL-USD,16.2,16.45,15.37,16.36,630606082
2023-01-12,SOL,SOL-USD,16.79,16.81,15.74,16.62,884719784
2023-01-13,SOL,SOL-USD,16.62,18.51,16.38,18.29,1037251176
2023-01-14,SOL,SOL-USD,18.29,24.57,18.27,24.25,3399684035
2023-01-15,SOL,SOL-USD,24.26,24.65,22.12,22.87,1661787281
2023-01-16,SOL,SOL-USD,22.88,24.75,22.59,23.58,1596086615
2023-01-17,SOL,SOL-USD,23.58,23.8,22.88,22.88,926501252
2023-01-18,SOL,SOL-USD,22.89,23.48,20.69,20.85,1427677518
2023-01-19,SOL,SOL-USD,20.85,21.77,20.53,21.43,799641392
2023-01-20,SOL,SOL-USD,21.43,25.68,21.0,25.55,1419157455
2023-01-21,SOL,SOL-USD,25.55,26.41,24.61,24.63,1948796870
2023-01-22,SOL,SOL-USD,24.62,25.39,23.76,24.23,1029738787
2023-01-23,SOL,SOL-USD,24.23,24.89,23.97,24.36,874649827
2023-01-24,SOL,SOL-USD,24.35,25.17,22.65,22.8,837211317
2023-01-25,SOL,SOL-USD,22.8,25.22,22.4,24.57,1166026842
2023-01-26,SOL,SOL-USD,24.56,25.12,23.95,24.35,809826004
2023-01-27,SOL,SOL-USD,24.35,24.86,23.5,24.41,682926581
2023-01-28,SOL,SOL-USD,24.41,25.02,23.84,23.98,489857934
2023-01-29,SOL,SOL-USD,23.98,26.65,23.83,26.13,1131621628
2023-01-30,SOL,SOL-USD,26.14,26.25,23.49,23.95,1084170329
2023-01-31,SOL,SOL-USD,23.95,24.34,23.59,23.95,617019880
2023-02-01,SOL,SOL-USD,23.95,25.13,22.64,24.99,984317489
2023-02-02,SOL,SOL-USD,24.99,26.04,24.25,24.27,1017290364
2023-02-03,SOL,SOL-USD,24.26,25.0,24.12,24.68,643813200
2023-02-04,SOL,SOL-USD,24.68,24.89,24.32,24.32,321758043
2023-02-05,SOL,SOL-USD,24.32,24.43,23.12,23.49,578466008
2023-02-06,SOL,SOL-USD,23.49,23.69,22.6,22.71,449884793
2023-02-07,SOL,SOL-USD,22.7,23.9,22.61,23.86,625438600
2023-02-08,SOL,SOL-USD,23.86,24.15,22.88,23.19,534148944
2023-02-09,SOL,SOL-USD,23.2,23.28,20.2,20.45,797436250
2023-02-10,SOL,SOL-USD,20.45,21.12,19.84,20.13,654189930
2023-02-11,SOL,SOL-USD,20.13,20.86,20.12,20.83,267159267
2023-02-12,SOL,SOL-USD,20.83,22.26,20.65,21.49,532943787
2023-02-13,SOL,SOL-USD,21.49,21.53,19.87,20.79,693292656
2023-02-14,SOL,SOL-USD,20.78,22.25,20.71,21.82,865868623
2023-02-15,SOL,SOL-USD,21.82,23.9,21.5,23.88,747616299
2023-02-16,SOL,SOL-USD,23.88,24.03,22.26,22.29,885086333
2023-02-17,SOL,SOL-USD,22.28,23.49,22.15,23.17,580803415
2023-02-18,SOL,SOL-USD,23.17,23.76,22.97,23.48,370892073
2023-02-19,SOL,SOL-USD,23.48,25.52,23.27,24.84,993875671
2023-02-20,SOL,SOL-USD,24.85,26.93,24.34,26.18,1459545676
2023-02-21,SOL,SOL-USD,26.18,26.42,24.67,24.95,925847245
2023-02-22,SOL,SOL-USD,24.95,25.14,23.38,24.18,892548647
2023-02-23,SOL,SOL-USD,24.18,24.64,23.68,23.9,579213279
2023-02-24,SOL,SOL-USD,23.9,24.06,22.64,23.05,612377428
2023-02-25,SOL,SOL-USD,23.06,23.27,21.64,22.52,547286025
2023-02-26,SOL,SOL-USD,22.52,23.48,22.32,23.26,370371591
2023-02-27,SOL,SOL-USD,23.26,23.37,22.4,22.69,475987023
2023-02-28,SOL,SOL-USD,22.69,22.73,21.83,21.92,351065863
2023-03-01,SOL,SOL-USD,21.91,22.8,21.74,22.51,346532018
2023-03-02,SOL,SOL-USD,22.51,22.58,21.73,21.98,322545445
2023-03-03,SOL,SOL-USD,21.99,22.0,20.54,21.4,489228523
2023-03-04,SOL,SOL-USD,21.4,21.54,20.37,20.97,249364880
2023-03-05,SOL,SOL-USD,20.97,21.62,20.9,20.98,278729462
2023-03-06,SOL,SOL-USD,20.98,21.1,20.52,20.64,318022843
2023-03-07,SOL,SOL-USD,20.63,20.89,19.82,20.24,394901279
2023-03-08,SOL,SOL-USD,20.24,20.33,18.29,18.42,620543521
2023-03-09,SOL,SOL-USD,18.42,18.69,16.94,17.31,754162560
2023-03-10,SOL,SOL-USD,17.31,18.32,16.12,18.24,944032048
2023-03-11,SOL,SOL-USD,18.24,18.85,17.17,18.23,696894876
2023-03-12,SOL,SOL-USD,18.22,20.39,17.94,20.31,666940879
2023-03-13,SOL,SOL-USD,20.31,21.34,18.96,20.43,1161164364
2023-03-14,SOL,SOL-USD,20.43,22.11,19.91,20.93,1130224251
2023-03-15,SOL,SOL-USD,20.94,21.49,18.83,19.29,816614774
2023-03-16,SOL,SOL-USD,19.3,19.88,19.04,19.73,438673097
2023-03-17,SOL,SOL-USD,19.73,21.68,19.5,21.63,623518286
2023-03-18,SOL,SOL-USD,21.63,22.86,21.14,21.2,789771840
2023-03-19,SOL,SOL-USD,21.2,22.45,21.2,21.9,475166077
2023-03-20,SOL,SOL-USD,21.9,23.83,21.59,22.18,1147250538
2023-03-21,SOL,SOL-USD,22.18,23.22,21.64,22.62,745081556
2023-03-22,SOL,SOL-USD,22.61,23.07,21.15,21.48,851680842
2023-03-23,SOL,SOL-USD,21.48,22.7,21.22,22.22,555730954
2023-03-24,SOL,SOL-USD,22.21,22.26,20.36,20.68,547225198
2023-03-25,SOL,SOL-USD,20.68,20.95,20.18,20.45,272949711
2023-03-26,SOL,SOL-USD,20.44,21.13,20.35,20.98,226663968
2023-03-27,SOL,SOL-USD,20.98,20.98,19.51,19.92,359607077
2023-03-28,SOL,SOL-USD,19.92,20.76,19.67,20.47,347656506
2023-03-29,SOL,SOL-USD,20.47,21.51,20.46,21.11,378726667
2023-03-30,SOL,SOL-USD,21.11,21.59,20.23,20.55,472449267
2023-03-31,SOL,SOL-USD,20.55,21.44,20.16,21.17,352864960
2023-04-01,SOL,SOL-USD,21.17,21.31,20.86,20.98,209186327
2023-04-02,SOL,SOL-USD,21.09,21.29,20.32,20.54,229561591
2023-04-03,SOL,SOL-USD,20.54,20.93,20.02,20.44,437266506
2023-04-04,SOL,SOL-USD,20.44,21.24,20.35,20.92,305630170
2023-04-05,SOL,SOL-USD,20.92,21.32,20.67,20.97,324885702
2023-04-06,SOL,SOL-USD,20.97,20.97,20.51,20.61,222557225
2023-04-07,SOL,SOL-USD,20.61,20.77,20.27,20.47,171660856
2023-04-08,SOL,SOL-USD,20.47,20.71,19.95,20.04,194413927
2023-04-09,SOL,SOL-USD,20.04,20.42,19.96,20.3,152580905
2023-04-10,SOL,SOL-USD,20.3,20.94,20.12,20.88,224169192
2023-04-11,SOL,SOL-USD,20.88,23.64,20.86,23.02,1083533914
2023-04-12,SOL,SOL-USD,23.02,24.34,22.42,23.99,1204250258
2023-04-13,SOL,SOL-USD,23.81,25.24,23.7,24.43,792335438
2023-04-14,SOL,SOL-USD,24.44,25.46,23.82,24.77,859037933
2023-04-15,SOL,SOL-USD,24.77,24.77,23.87,24.08,379745930
2023-04-16,SOL,SOL-USD,24.08,25.45,23.95,25.36,466841333
2023-04-17,SOL,SOL-USD,25.36,25.94,24.41,24.56,789077237
2023-04-18,SOL,SOL-USD,24.56,25.42,24.1,24.85,487693856
2023-04-19,SOL,SOL-USD,24.85,24.94,22.27,22.71,836873906
2023-04-20,SOL,SOL-USD,22.7,23.12,21.66,22.18,658826580
2023-04-21,SOL,SOL-USD,22.18,22.38,21.13,21.28,489546774
2023-04-22,SOL,SOL-USD,21.28,21.95,21.11,21.82,246809009
2023-04-23,SOL,SOL-USD,21.82,22.22,21.07,21.48,314447869
2023-04-24,SOL,SOL-USD,21.48,21.95,21.08,21.39,358681450
2023-04-25,SOL,SOL-USD,21.39,21.94,20.78,21.93,367752382
2023-04-26,SOL,SOL-USD,21.93,22.92,20.57,21.28,690088236
2023-04-27,SOL,SOL-USD,21.28,22.48,21.23,22.34,509745191
2023-04-28,SOL,SOL-USD,22.34,23.46,22.21,23.37,511781472
2023-04-29,SOL,SOL-USD,23.37,23.75,22.99,23.18,369964075
2023-04-30,SOL,SOL-USD,23.18,23.93,22.83,22.83,368042267
2023-05-01,SOL,SOL-USD,22.83,22.88,21.64,21.99,438350469
2023-05-02,SOL,SOL-USD,21.99,22.37,21.77,22.26,296722866
2023-05-03,SOL,SOL-USD,22.27,22.27,21.28,22.22,445797367
2023-05-04,SOL,SOL-USD,22.22,22.44,21.65,21.73,291826693
2023-05-05,SOL,SOL-USD,21.73,23.03,21.71,22.83,423211212
2023-05-06,SOL,SOL-USD,22.83,23.22,21.73,21.97,351934449
2023-05-07,SOL,SOL-USD,21.97,22.74,21.81,21.84,303626005
2023-05-08,SOL,SOL-USD,21.81,21.81,20.26,20.66,553548056
2023-05-09,SOL,SOL-USD,20.66,20.96,20.46,20.68,272780907
2023-05-10,SOL,SOL-USD,20.68,21.3,20.17,20.95,490700208
2023-05-11,SOL,SOL-USD,20.96,20.96,19.86,20.23,376535594
2023-05-12,SOL,SOL-USD,20.23,20.93,19.86,20.91,362726295
2023-05-13,SOL,SOL-USD,20.92,21.25,20.82,20.87,224618367
2023-05-14,SOL,SOL-USD,20.87,21.24,20.67,20.95,184522451
2023-05-15,SOL,SOL-USD,20.95,21.49,20.65,21.01,307353987
2023-05-16,SOL,SOL-USD,21.01,21.12,20.48,20.68,279283146
2023-05-17,SOL,SOL-USD,20.68,21.17,20.5,21.07,279742763
2023-05-18,SOL,SOL-USD,21.07,21.07,20.17,20.35,293327002
2023-05-19,SOL,SOL-USD,20.35,20.56,20.31,20.35,149073606
2023-05-20,SOL,SOL-USD,20.35,20.36,20.15,20.29,121021517
2023-05-21,SOL,SOL-USD,20.29,20.38,19.51,19.61,210641913
